"latitude","longitude","time","duree","distance","speed"
43.50574,1.55672,1254562533,58,242.971705855852,4.18916734234228
43.5061,1.55612,1254562593,60,62.7914029499592,1.04652338249932
43.50603,1.55655,1254564213,60,36.1307729493984,0.60217954915664
43.50594,1.55612,1254564273,60,36.0887298720541,0.601478831200902
43.50593,1.55691,1254564514,60,73.6453220198577,1.2274220336643
43.50594,1.55691,1254564574,60,1.11506218601582,0.0185843697669304
43.49547,1.56262,1254564694,60,1214.38714194521,20.2397856990867
43.48887,1.56858,1254564754,60,877.211930662079,14.620198844368
43.48279,1.57219,1254564814,60,736.014122157105,12.2669020359517
43.4708,1.57253,1254564874,60,1333.3000952631,22.221668254385
43.46336,1.56978,1254564934,60,856.406391902419,14.2734398650403
43.46011,1.57076,1254564994,60,369.87983150503,6.16466385841716
43.45834,1.5716,1254565054,60,208.132575499802,3.46887625833004
43.45823,1.57133,1254565114,60,24.9866113062674,0.416443521771124
43.45856,1.57187,1254565295,60,5.78936611677386,0.0964894352795643
43.45861,1.57183,1254565355,60,6.42871118449091,0.107145186408182
43.45854,1.57162,1254565415,60,18.6488990227877,0.310814983713129
43.45822,1.57129,1254565475,60,44.4401849186699,0.740669748644498
43.45887,1.57131,1254565713,60,33.0254783901055,0.550424639835091
43.45866,1.57143,1254565773,60,25.2759311140475,0.421265518567458
43.45859,1.57157,1254565833,60,13.7191992962801,0.228653321604668
43.4588,1.57183,1254565893,60,31.3901049012678,0.52316841502113
43.45831,1.57179,1254565953,60,54.572542055885,0.909542367598083
43.4584,1.57176,1254566073,60,8.51960135296995,0.141993355882833
43.45842,1.57173,1254566133,60,3.28813899881061,0.0548023166468435
43.45844,1.57176,1254566193,60,3.28813899881061,0.0548023166468435
43.45846,1.57165,1254566253,60,9.15083825639784,0.152513970939964
43.45853,1.57174,1254566313,60,10.6454822528017,0.177424704213361
43.45841,1.57168,1254566373,60,14.1930594203677,0.236550990339462
43.45849,1.57182,1254566433,60,14.3791086625892,0.239651811043153
43.45847,1.57176,1254566493,60,5.3273940579036,0.0887899009650599
43.45848,1.5718,1254566553,60,3.41449658926174,0.0569082764876956
43.45838,1.57175,1254566613,60,11.8274013939469,0.197123356565782
43.45843,1.57171,1254566673,60,6.42801039294966,0.107133506549161
43.45836,1.57159,1254566733,60,12.424061082885,0.207067684714749
43.45846,1.57146,1254566793,60,15.2863103022552,0.25477183837092
43.45844,1.57169,1254566853,60,18.6937763109501,0.311562938515834
43.45858,1.57155,1254566913,60,19.2330367932373,0.320550613220622
43.45849,1.57175,1254566973,60,18.9900109591018,0.316500182651697
43.45855,1.57177,1254567033,60,6.86255432040667,0.114375905340111
43.45877,1.57168,1254567093,60,25.5147015363716,0.425245025606194
43.45844,1.57215,1254567273,60,79.2116256401932,1.32019376066989
43.45863,1.57175,1254567453,60,38.4677131567197,0.641128552611995
43.45868,1.57219,1254567513,60,35.9408784474402,0.59901464079067
43.45854,1.57203,1254567573,60,20.2236141980857,0.337060236634761
43.45855,1.57178,1254567633,60,20.2057858222501,0.336763097037502
43.45861,1.57173,1254567693,60,7.79619536362264,0.129936589393711
43.45822,1.57219,1254567813,60,49.098899940248,0.818314999004134
43.45847,1.57196,1254567934,61,7.41108892292766,0.121493261031601
43.45838,1.57183,1254567994,60,14.4973622120047,0.241622703533412
43.45866,1.57184,1254570514,60,15.1902294615558,0.25317049102593
43.45864,1.57182,1254570574,60,2.74777744538932,0.0457962907564887
43.4585,1.57167,1254570634,60,19.7180989519016,0.328634982531694
43.45847,1.57184,1254570694,60,14.1185914093923,0.235309856823204
43.45841,1.57175,1254570753,59,9.86167649992297,0.167147059320728
43.45842,1.57159,1254570813,60,12.9600237346594,0.216000395577657
43.45858,1.57191,1254570873,60,31.3579411346657,0.522632352244429
43.45852,1.57178,1254570933,60,12.4320356816294,0.207200594693824
43.45853,1.57182,1254571053,60,13.7539622216432,0.229232703694053
43.45874,1.57189,1254571113,60,24.021050054621,0.400350834243683
43.45877,1.57203,1254571173,60,11.7800763324806,0.196334605541343
43.45883,1.57194,1254571233,60,9.86167649992297,0.164361274998716
43.4585,1.57174,1254571473,60,23.8373069191659,0.397288448652765
43.45839,1.57177,1254571533,60,12.4671355858945,0.207785593098242
43.45841,1.57168,1254571593,60,7.59600438363836,0.126600073060639
43.45829,1.57158,1254571773,60,19.7020997499229,0.328368329165382
43.45868,1.57181,1254571833,60,47.1650272876427,0.786083788127379
43.45849,1.57175,1254571893,60,21.6713888580467,0.361189814300778
43.4585,1.57176,1254572073,60,25.5584515407148,0.425974192345247
43.45864,1.5718,1254572253,60,16.9721810259216,0.28286968376536
43.45852,1.57173,1254572313,60,14.4880369496414,0.241467282494023
43.4585,1.57179,1254572433,60,8.76614403666865,0.146102400611144
43.45846,1.57175,1254572493,60,5.49555489077877,0.0915925815129794
43.45865,1.57168,1254572553,60,21.8659183173837,0.364431971956394
43.45847,1.5716,1254572673,60,15.5854551242389,0.259757585403982
43.4586,1.5718,1254572733,60,21.665359643138,0.361089327385633
43.45869,1.57175,1254572793,60,10.7892387102257,0.179820645170429
43.45847,1.57173,1254572913,60,24.4721645664229,0.407869409440382
43.45855,1.57177,1254573033,60,3.70554446146368,0.0617590743577279
43.45861,1.57175,1254573093,60,6.86321074150152,0.114386845691692
43.45883,1.57188,1254573153,60,26.6141288073113,0.443568813455189
43.45871,1.57205,1254573213,60,19.1365264063036,0.318942106771727
43.45859,1.57181,1254573273,60,23.5184319073296,0.39197386512216
43.45873,1.57145,1254573333,60,32.9588440424003,0.549314067373339
43.45855,1.57169,1254573393,60,27.8495538371602,0.464159230619337
43.45856,1.57178,1254573453,60,7.34759901761551,0.122459983626925
43.45855,1.57218,1254573513,60,32.2994459003648,0.538324098339414
43.45881,1.57191,1254573573,60,36.1985376718715,0.603308961197858
43.45854,1.57181,1254573634,61,31.0837851124808,0.509570247745588
43.45855,1.57178,1254573694,60,2.66454251287367,0.0444090418812278
43.45848,1.57183,1254573754,60,8.76614403666865,0.146102400611144
43.45855,1.57181,1254573814,60,7.94784755805691,0.132464125967615
43.4586,1.5715,1254573874,60,25.6272766581887,0.427121277636478
43.45859,1.5716,1254574054,60,3.22729349136356,0.0537882248560593
43.45864,1.57143,1254574114,60,14.8027133885496,0.24671188980916
43.45853,1.57168,1254574174,60,23.5922541044158,0.393204235073597
43.45857,1.57148,1254574230,56,16.7415471460679,0.298956199036927
43.45854,1.57155,1254574290,60,6.56050341225576,0.109341723537596
43.45831,1.57194,1254574350,60,40.5516776950141,0.675861294916902
43.45852,1.57178,1254574770,60,41.211852243288,0.6868642040548
43.45843,1.57175,1254574830,60,10.2952536960889,0.171587561601481
43.45866,1.57158,1254575010,60,18.4287406491903,0.307145677486505
43.45865,1.5715,1254575190,60,4.44608597698074,0.0741014329496791
43.45872,1.57163,1254575250,60,13.0625089548254,0.217708482580423
43.45863,1.57167,1254575310,60,10.5143353961153,0.175238923268588
43.45877,1.57129,1254575370,60,34.3902767525684,0.573171279209474
43.45874,1.57152,1254575490,60,14.6546764176635,0.244244606961059
43.45847,1.57156,1254575550,60,30.1909538613249,0.503182564355415
43.45846,1.57179,1254575730,60,3.33574638365009,0.0555957730608348
43.45845,1.57175,1254575790,60,3.41449658926174,0.0569082764876956
43.45837,1.5718,1254575850,60,9.7671197265539,0.162785328775898
43.45838,1.57179,1254575909,59,1.37552723099629,0.023314020864344
43.45838,1.57168,1254576149,60,10.0058885552029,0.166764809253382
43.4584,1.57218,1254576329,60,74.8294278850364,1.24715713141727
43.45836,1.57194,1254576449,60,8.24278582293578,0.137379763715596
43.45861,1.57177,1254576569,60,11.8056706914496,0.196761178190826
43.45833,1.57191,1254576749,60,25.7739903764051,0.429566506273419
43.45861,1.57174,1254576809,60,34.0188663632506,0.566981106054177
43.45833,1.57201,1254576869,60,37.9978097680627,0.633296829467711
43.45855,1.57177,1254576929,60,31.198935282725,0.519982254712083
43.45834,1.57185,1254576989,60,24.223491852363,0.40372486420605
43.45833,1.57178,1254577049,60,5.75815636856675,0.0959692728094459
43.45849,1.57181,1254577169,60,7.82388244229112,0.130398040704852
43.4586,1.57174,1254577229,60,13.47134135108,0.224522355851334
43.45829,1.57188,1254577529,60,42.860422022768,0.714340367046134
43.45829,1.57185,1254577589,60,2.4237250024885,0.0403954167081416
43.45824,1.57188,1254577649,60,6.06377170896373,0.101062861816062
43.45813,1.57198,1254586409,60,25.5961434565679,0.426602390942798
43.45841,1.57182,1254586469,60,33.701419715404,0.561690328590066
43.45877,1.57164,1254586955,60,15.9646965009224,0.266078275015373
43.45924,1.57215,1254587075,61,48.6877796070502,0.798160321427053
43.45932,1.57253,1254587135,60,31.9298162712071,0.532163604520119
43.45966,1.57228,1254587195,60,42.8472816028458,0.714121360047431
43.45993,1.57191,1254587255,60,42.3391788881685,0.705652981469475
43.46029,1.57182,1254587315,60,40.6775709653791,0.677959516089651
43.46068,1.57153,1254587432,57,27.0677956710053,0.474873608263251
43.46104,1.57119,1254587492,60,48.5254012891631,0.808756688152719
43.46152,1.571,1254587552,60,55.524132151653,0.92540220252755
43.46223,1.57052,1254587794,60,36.6166426634983,0.610277377724972
43.46237,1.5702,1254587854,60,30.1506389151151,0.502510648585252
43.46256,1.57012,1254587914,60,22.0879171896232,0.368131953160387
43.46276,1.57051,1254587974,60,38.5337063984661,0.642228439974434
43.46293,1.57042,1254588032,58,20.2474351110969,0.349093708812015
43.46316,1.57026,1254588092,60,28.6456799277502,0.477427998795836
43.4632,1.57051,1254588212,60,24.863346621702,0.4143891103617
43.46316,1.57065,1254588272,60,12.141279791593,0.202354663193216
43.46295,1.57087,1254588332,60,29.3302490194348,0.488837483657247
43.46228,1.57145,1254588512,60,34.7304898674432,0.57884149779072
43.46204,1.57155,1254588574,62,27.8762314421134,0.449616636163119
43.46197,1.57164,1254588692,60,13.7260932842296,0.228768221403826
43.4619,1.57161,1254588752,60,8.15100410219198,0.135850068369866
43.46192,1.57154,1254588812,60,6.0704543712967,0.101174239521612
43.46196,1.57155,1254588872,60,4.51845017669054,0.0753075029448424
43.46188,1.57163,1254588932,60,10.9902900083125,0.183171500138541
43.46191,1.57162,1254588992,60,3.43160537075064,0.0571934228458439
43.46192,1.57167,1254589052,60,4.1851176903773,0.0697519615062883
43.46189,1.57165,1254589112,60,3.70554446146368,0.0617590743577279
43.46172,1.5715,1254589172,60,22.4440076104904,0.374066793508173
43.46179,1.5716,1254589233,61,11.211461100563,0.183794444271525
43.46192,1.5716,1254589413,60,17.7249704064843,0.295416173441405
43.46208,1.57168,1254589534,60,18.4355840320709,0.307259733867849
43.46195,1.57166,1254589594,60,14.5426597924376,0.242377663207294
43.46191,1.57158,1254589654,60,7.83941345238851,0.130656890873142
43.46193,1.57163,1254589714,60,4.60730738663021,0.0767884564438368
43.46177,1.57158,1254589774,60,18.2402824163586,0.30400470693931
43.46185,1.57158,1254589833,59,8.89419819802478,0.15074912200042
43.46185,1.57157,1254589893,60,0.805426275043186,0.0134237712507198
43.46185,1.57159,1254589953,60,1.61364674568177,0.0268941124280295
43.46183,1.57158,1254590013,60,2.36349882004227,0.0393916470007045
43.46183,1.57158,1254590073,60,0,0
43.46185,1.5716,1254590133,60,2.74613747064139,0.0457689578440231
43.46186,1.57157,1254590193,60,2.66454251287367,0.0444090418812278
43.46191,1.5716,1254590253,60,6.06451459064603,0.101075243177434
43.46192,1.57161,1254590313,60,1.36896143106852,0.022816023851142
43.46192,1.57161,1254590373,60,0,0
43.46195,1.57162,1254590433,60,3.43029234014173,0.0571715390023622
43.46194,1.57163,1254590493,60,1.37552723099629,0.0229254538499382
43.4619,1.57165,1254590553,60,4.73080819905901,0.0788468033176502
43.46188,1.57167,1254590613,60,2.74777744538932,0.0457962907564887
43.462,1.57151,1254590673,60,18.5656143299152,0.309426905498586
43.46203,1.5714,1254590734,61,9.48254289002955,0.15545152278737
43.46228,1.5713,1254590794,60,28.9423170164805,0.482371950274675
43.4625,1.57109,1254590853,59,29.7559926288998,0.504338858116946
43.46272,1.57089,1254590913,60,29.3038189982904,0.488396983304839
43.46302,1.57076,1254590973,60,34.9642216072336,0.582737026787227
43.46337,1.57046,1254591095,62,29.0856293574488,0.4691230541524
43.46326,1.57025,1254591155,60,20.8980139534051,0.348300232556752
43.463,1.5704,1254591215,60,31.3379657706869,0.522299429511448
43.4627,1.57042,1254591275,60,33.3922886770617,0.556538144617695
43.46255,1.57031,1254591333,58,18.8917822100638,0.325720382932135
43.46218,1.57035,1254591393,60,41.2621050228686,0.687701750381144
43.46211,1.57076,1254591453,60,33.9882624734063,0.566471041223439
43.46165,1.57095,1254591513,60,53.3905083476642,0.889841805794403
43.46161,1.57092,1254591573,60,5.06380522950806,0.0843967538251343
43.46133,1.5712,1254591633,60,38.4654880087957,0.641091466813261
43.46129,1.57128,1254591697,64,7.83883877852839,0.122481855914506
43.46106,1.5715,1254591756,59,31.1295489775462,0.527619474195698
43.46099,1.57154,1254591816,60,8.4249539028805,0.140415898381342
43.46089,1.57164,1254591877,61,13.7379035005214,0.225211532795433
43.46084,1.57161,1254591936,59,6.06302873625875,0.10276319891964
43.46084,1.57237,1254591996,60,61.3301831499367,1.02216971916561
43.4603,1.57208,1254592056,60,64.4357799532878,1.07392966588813
43.46015,1.57217,1254592116,60,18.189333879838,0.303155564663967
43.46018,1.5727,1254592177,61,42.9001341637015,0.703280887929532
43.45967,1.57232,1254592238,61,64.4618524716264,1.05675167986273
43.45938,1.57236,1254592298,60,32.4024924650946,0.54004154108491
43.45905,1.57199,1254592358,60,47.3033204706826,0.788388674511376
43.45888,1.57182,1254592418,60,23.3542758479602,0.389237930799337
43.45863,1.57176,1254592477,59,28.212922420755,0.478185125775508
43.4587,1.57211,1254592538,61,29.2976690645413,0.480289656795759
43.4582,1.57193,1254592598,60,57.4554659447133,0.957591099078556
43.45842,1.57197,1254592658,60,24.6712701360193,0.411187835600321
43.45842,1.57159,1254592718,60,30.666487167137,0.511108119452284
43.4584,1.57174,1254592778,60,12.307848777082,0.205130812951366
43.45852,1.57169,1254592838,60,13.9381157210484,0.232301928684139
43.45853,1.57172,1254592898,60,2.66454251287367,0.0444090418812278
43.45835,1.57168,1254592958,60,20.2707835605752,0.337846392676254
43.4583,1.57203,1254593018,60,28.7873392609486,0.479788987682476
43.45803,1.57299,1254593198,60,29.0673471282605,0.484455785471009
43.45775,1.57322,1254593258,60,36.2434366042501,0.604057276737501
43.45766,1.57345,1254593318,60,21.0868604376935,0.351447673961558
43.45772,1.57362,1254593378,60,15.2550396654187,0.254250661090312
43.45768,1.57348,1254593436,58,12.1416508292519,0.209338807400895
43.45767,1.57353,1254593496,60,4.1851176903773,0.0697519615062883
43.45761,1.57351,1254593556,60,6.86321074150152,0.114386845691692
43.45761,1.57353,1254593616,60,1.61364674568177,0.0268941124280295
43.45768,1.57358,1254593676,60,8.76665792382427,0.146110965397071
43.45768,1.5736,1254593736,60,1.61085255008637,0.0268475425014396
43.45762,1.57357,1254593795,59,7.09621229858872,0.120274784721843
43.45765,1.57352,1254593855,60,5.23527078778085,0.0872545131296808
43.45766,1.57352,1254593915,60,1.11506218601582,0.0185843697669304
43.45759,1.57354,1254593975,60,7.94841435053814,0.132473572508969
43.45771,1.57362,1254594035,60,14.8209620661859,0.247016034436431
43.45772,1.57359,1254594095,60,2.66454251287367,0.0444090418812278
43.45768,1.57355,1254594155,60,5.49555489077877,0.0915925815129794
43.45768,1.57354,1254594215,60,0.805426275043186,0.0134237712507198
43.45767,1.57354,1254594277,62,1.11101476000673,0.0179195929033343
43.45767,1.57352,1254594337,60,1.61085255008637,0.0268475425014396
43.45767,1.57352,1254594397,60,0,0
43.45762,1.57351,1254594457,60,5.61636857188614,0.093606142864769
43.45764,1.5735,1254594517,60,2.36349882004227,0.0393916470007045
43.45764,1.57351,1254594577,60,0.805426275043186,0.0134237712507198
43.45765,1.57354,1254594633,56,2.66454251287367,0.0475811163013155
43.45766,1.57352,1254594693,60,1.96143302167873,0.0326905503613122
43.45764,1.57352,1254594753,60,2.22608062550987,0.0371013437584979
43.45768,1.57353,1254594813,60,4.51845017669054,0.0753075029448424
43.45771,1.57352,1254594933,60,1.11101476000673,0.0185169126667788
43.45771,1.57353,1254594993,60,0.805426275043186,0.0134237712507198
43.45767,1.57352,1254595053,60,4.51944707690713,0.0753241179484521
43.45769,1.57343,1254595113,60,7.59541129330885,0.126590188221814
43.45783,1.57332,1254595173,60,17.9185977497017,0.298643295828361
43.45797,1.57301,1254595233,60,29.4641840914311,0.491069734857185
43.45804,1.57273,1254595293,60,23.8990257643297,0.398317096072161
43.45774,1.57224,1254595353,60,51.7315291757572,0.862192152929287
43.45805,1.57177,1254595413,60,51.2494552413163,0.854157587355271
43.45746,1.57174,1254595835,58,24.7128675624418,0.426083923490375
43.45821,1.57181,1254595895,60,83.5742695706675,1.39290449284446
43.45793,1.57421,1254654179,60,21.1235741004275,0.352059568340459
43.4581,1.57416,1254654237,58,19.3260352172503,0.333207503745695
43.45807,1.57457,1254654297,60,33.2552089606784,0.554253482677974
43.45827,1.57469,1254654357,60,24.2528579518945,0.404214299198242
43.45811,1.57464,1254654417,60,18.2400354371035,0.304000590618391
43.45817,1.57456,1254654476,59,9.28280716495513,0.157335714660256
43.45808,1.57452,1254654536,60,10.5134784471431,0.175224640785719
43.45814,1.57467,1254654596,60,13.8212702900523,0.230354504834205
43.45805,1.57463,1254654656,60,10.51390693036,0.175231782172667
43.45812,1.57466,1254654716,60,8.15045139806507,0.135840856634418
43.45812,1.57468,1254654776,60,1.61085255008637,0.0268475425014396
43.4581,1.57462,1254654836,60,5.32908502574745,0.0888180837624575
43.45815,1.57459,1254654896,60,6.06451459064603,0.101075243177434
43.4585,1.5749,1254654956,60,46.2602322589974,0.77100387098329
43.45823,1.57464,1254655016,60,36.6242697212321,0.610404495353869
43.45832,1.57459,1254655076,60,10.7892387102257,0.179820645170429
43.45814,1.57461,1254655137,61,20.0769541718458,0.329130396259767
43.45815,1.57459,1254655197,60,1.96143302167873,0.0326905503613122
43.45793,1.57451,1254655257,60,25.2969535661148,0.42161589276858
43.45786,1.57454,1254655317,60,8.15045139806507,0.135840856634418
43.45791,1.57435,1254655377,60,16.3097439644017,0.271829066073362
43.45803,1.57443,1254655439,62,14.8215699684878,0.2390575801369
43.4585,1.5748,1254655499,60,60.1831246683489,1.00305207780582
